OrgID,FisYear,CDFlag,overall_score,econ_score,envrn_score,lenvrnmntl,corpgov_score,social_score,feeddate,fyenddate,Asset4Id,OrgName,BusTRBCId,PrimExchg,StatusFlag,OAId,tick,Cusip,Sedol,Isin
22811,2013,40000000000,0.955164,0.950976,0.92023,,0.932246,0.840919,24/04/2022,31/12/2013,A4_00535,Dominion Energy Inc,5910,NYSE,1,5001437767,D,25746U10,254204,US25746U1097
22811,2012,40000000000,0.945564,0.925501,0.90719,,0.91363,0.832299,24/04/2022,31/12/2012,A4_00535,Dominion Energy Inc,5910,NYSE,1,5001437767,D,25746U10,254204,US25746U1097
22811,2010,40000000000,0.927018,0.720102,0.911301,,0.950473,0.827586,24/04/2022,31/12/2010,A4_00535,Dominion Energy Inc,5910,NYSE,1,5001437767,D,25746U10,254204,US25746U1097
22811,2017,40000000000,0.957886,0.89794,0.947123,,0.969621,0.947535,24/04/2022,31/12/2017,A4_00535,Dominion Energy Inc,5910,NYSE,1,5001437767,D,25746U10,254204,US25746U1097
22811,2011,40000000000,0.938849,0.946623,0.934777,,0.949927,0.697861,24/04/2022,31/12/2011,A4_00535,Dominion Energy Inc,5910,NYSE,1,5001437767,D,25746U10,254204,US25746U1097
22837,2021,40000000000,0.933633,0.944309,,,0.871666,0.624985,24/04/2022,,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22837,2020,40000000000,0.931816,0.958569,,,0.827854,0.62417,24/04/2022,,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22837,2019,40000000000,0.938481,0.909182,0.910401,,0.801325,0.655037,24/04/2022,31/12/2019,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22837,2018,40000000000,0.91365,0.86046,0.922623,,0.73555,0.731923,24/04/2022,31/12/2018,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22837,2016,40000000000,0.798819,0.517549,0.925557,,0.725664,0.67281,24/04/2022,31/12/2016,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22837,2017,40000000000,0.923247,0.890295,0.934412,,0.834151,0.793848,24/04/2022,31/12/2017,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22837,2015,40000000000,0.847814,0.599438,0.895293,,0.817355,0.732165,24/04/2022,31/12/2015,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22837,2014,40000000000,0.73584,0.632922,0.89828,,0.754138,0.335494,24/04/2022,31/12/2014,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22837,2013,40000000000,0.658915,0.560941,0.822531,,0.683237,0.3356,24/04/2022,31/12/2013,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22837,2012,40000000000,0.577044,0.482441,0.8231,,0.565101,0.327638,24/04/2022,31/12/2012,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22837,2011,40000000000,0.78135,0.79156,0.850835,,0.712434,0.414464,24/04/2022,31/12/2011,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22837,2010,40000000000,0.647307,0.711925,0.493341,,0.848413,0.311375,24/04/2022,31/12/2010,A4_01166,Dover Corp,5210,NYSE,1,4295903874,DOV,26000310,227840,US2600031080
22890,2021,40000000000,0.793351,0.377091,,,0.659236,0.809638,24/04/2022,,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22890,2020,40000000000,0.735494,0.258256,0.901423,,0.597816,0.809313,24/04/2022,31/12/2020,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22890,2019,40000000000,0.706615,0.26283,0.88157,,0.508855,0.80069,24/04/2022,31/12/2019,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22890,2018,40000000000,0.918654,0.72671,0.844044,,0.757055,0.95265,24/04/2022,31/12/2018,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22890,2017,40000000000,0.949472,0.937002,0.910064,,0.903074,0.92223,24/04/2022,31/12/2017,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22890,2016,40000000000,0.94952,0.956872,0.885228,,0.864278,0.956261,24/04/2022,31/12/2016,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22890,2015,40000000000,0.930135,0.76121,0.906809,,0.88883,0.944699,24/04/2022,31/12/2015,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22890,2014,40000000000,0.950333,0.886607,0.880513,,0.898086,0.942244,24/04/2022,31/12/2014,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22890,2012,40000000000,0.934754,0.790757,0.896219,,0.915193,0.887173,24/04/2022,31/12/2012,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22890,2013,40000000000,0.95098,0.898214,0.900354,,0.934218,0.870397,24/04/2022,31/12/2013,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22890,2011,40000000000,0.957023,0.969685,0.919616,,0.924277,0.885654,24/04/2022,31/12/2011,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22890,2010,40000000000,0.929448,0.806018,0.825022,,0.950958,0.844704,24/04/2022,31/12/2010,A4_00007,Duke Energy Corp,5910,NYSE,1,4295903896,DUK,26441C20,B7VD3F,US26441C2044
22960,2021,40000000000,0.944211,0.766704,,,0.854105,0.857942,24/04/2022,,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
22960,2020,40000000000,0.947084,0.792049,0.938431,,0.839161,0.861133,24/04/2022,03/01/2021,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
22960,2019,40000000000,0.896368,0.517245,0.902395,,0.756527,0.868463,24/04/2022,29/12/2019,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
22960,2018,40000000000,0.958756,0.953485,0.94584,,0.884078,0.810267,24/04/2022,30/12/2018,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
22960,2017,40000000000,0.954452,0.943205,0.94874,,0.942879,0.889125,24/04/2022,31/12/2017,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
22960,2016,40000000000,0.955148,0.957286,0.94388,,0.95571,0.863799,24/04/2022,01/01/2017,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
22960,2015,40000000000,0.921015,0.77248,0.894522,,0.93913,0.829456,24/04/2022,03/01/2016,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
22960,2014,40000000000,0.951798,0.933236,0.874403,,0.939774,0.874051,24/04/2022,28/12/2014,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
22960,2012,40000000000,0.931108,0.957243,0.860568,,0.897787,0.746244,24/04/2022,30/12/2012,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
22960,2013,40000000000,0.934857,0.888621,0.858867,,0.918148,0.801097,24/04/2022,29/12/2013,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
22960,2011,40000000000,0.952122,0.913338,0.90302,,0.941443,0.890647,24/04/2022,01/01/2012,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
22960,2010,40000000000,0.928066,0.860468,0.906164,,0.925853,0.72436,24/04/2022,02/01/2011,A4_01691,PerkinElmer Inc.,5610,NYSE,1,4295912239,PKI,71404610,230584,US7140461093
23051,2021,40000000000,0.915346,0.61646,,,0.768308,0.904786,24/04/2022,,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23051,2020,40000000000,0.913472,0.620516,0.936869,,0.728069,0.922472,24/04/2022,31/12/2020,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23051,2019,40000000000,0.779267,0.14876,0.937981,,0.746705,0.80669,24/04/2022,31/12/2019,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23051,2018,40000000000,0.947309,0.960627,0.949086,,0.638166,0.938006,24/04/2022,31/12/2018,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23051,2017,40000000000,0.945337,0.918197,0.945968,,0.827583,0.940806,24/04/2022,31/12/2017,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23051,2016,40000000000,0.950546,0.933088,0.92231,,0.886346,0.931074,24/04/2022,31/12/2016,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23051,2015,40000000000,0.935945,0.895173,0.916033,,0.838366,0.897537,24/04/2022,31/12/2015,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23051,2014,40000000000,0.950687,0.930339,0.884736,,0.877759,0.917975,24/04/2022,31/12/2014,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23051,2012,40000000000,0.911397,0.713767,0.850118,,0.925579,0.840434,24/04/2022,31/12/2012,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23051,2013,40000000000,0.873641,0.791457,0.773681,,0.766759,0.7787,24/04/2022,31/12/2013,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23051,2011,40000000000,0.882889,0.462619,0.923217,,0.904181,0.887488,24/04/2022,31/12/2011,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23051,2010,40000000000,0.961564,0.902875,0.925884,,0.949779,0.936907,24/04/2022,31/12/2010,A4_01565,Ecolab Inc.,5110,NYSE,1,4295903916,ECL,27886510,230422,US2788651006
23160,2021,40000000000,0.940352,0.727011,,,0.902783,0.834127,24/04/2022,,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23160,2020,40000000000,0.934414,0.708043,0.932357,,0.879018,0.817136,24/04/2022,30/09/2020,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23160,2019,40000000000,0.964045,0.885539,0.881919,,0.904905,0.815574,24/04/2022,30/09/2019,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23160,2018,40000000000,0.941921,0.941193,0.848047,,0.761578,0.890714,24/04/2022,30/09/2018,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23160,2017,40000000000,0.928416,0.921301,0.905045,,0.861656,0.802786,24/04/2022,30/09/2017,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23160,2016,40000000000,0.92278,0.907895,0.917752,,0.828072,0.78781,24/04/2022,30/09/2016,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23160,2015,40000000000,0.869624,0.617839,0.893482,,0.825674,0.806416,24/04/2022,30/09/2015,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23160,2014,40000000000,0.752974,0.660369,0.849143,,0.699414,0.463597,24/04/2022,30/09/2014,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23160,2012,40000000000,0.683128,0.657006,0.81662,,0.555585,0.445468,24/04/2022,30/09/2012,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23160,2013,40000000000,0.727371,0.662315,0.794359,,0.419024,0.715078,24/04/2022,30/09/2013,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23160,2011,40000000000,0.849931,0.853922,0.850283,,0.657426,0.664162,24/04/2022,30/09/2011,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23160,2010,40000000000,0.844072,0.963575,0.825676,,0.502141,0.688417,24/04/2022,30/09/2010,A4_00010,Emerson Electric Co.,5210,NYSE,1,4295903920,EMR,29101110,231340,US2910111044
23222,2021,40000000000,0.841149,0.468722,,,0.956669,0.801638,24/04/2022,,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23222,2020,40000000000,0.83898,0.439074,0.704292,,0.935819,0.803189,24/04/2022,31/12/2020,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23222,2019,40000000000,0.927571,0.787882,0.669453,,0.970904,0.77839,24/04/2022,31/12/2019,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23222,2018,40000000000,0.944676,0.976673,0.701892,,0.922017,0.863202,24/04/2022,31/12/2018,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23222,2017,40000000000,0.904651,0.931827,0.698953,,0.970376,0.728799,24/04/2022,31/12/2017,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23222,2016,40000000000,0.854882,0.771851,0.642974,,0.966317,0.685637,24/04/2022,31/12/2016,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23222,2015,40000000000,0.77274,0.489072,0.664788,,0.965421,0.641044,24/04/2022,31/12/2015,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23222,2014,40000000000,0.785298,0.677459,0.547454,,0.903303,0.647411,24/04/2022,31/12/2014,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23222,2012,40000000000,0.74126,0.786883,0.367206,,0.833459,0.654434,24/04/2022,31/12/2012,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23222,2013,40000000000,0.688687,0.64107,0.380896,,0.885498,0.57455,24/04/2022,31/12/2013,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23222,2011,40000000000,0.726685,0.643357,0.312978,,0.915097,0.725851,24/04/2022,31/12/2011,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23222,2010,40000000000,0.585905,0.518436,0.256086,,0.809764,0.624442,24/04/2022,31/12/2010,A4_00208,EOG Resources Inc,5010,NYSE,1,4295912113,EOG,26875P10,231802,US26875P1012
23229,2010,40000000000,0.855497,0.792534,0.402739,,0.963707,0.868365,24/04/2022,31/12/2010,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23229,2021,40000000000,0.653533,0.281693,,,0.431687,0.83934,24/04/2022,,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23229,2020,40000000000,0.622262,0.254958,0.823792,,0.368684,0.841135,24/04/2022,31/12/2020,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23229,2019,40000000000,0.842508,0.606646,0.776158,,0.586879,0.863973,24/04/2022,31/12/2019,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23229,2018,40000000000,0.869337,0.833273,0.741852,,0.519817,0.934461,24/04/2022,31/12/2018,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23229,2017,40000000000,0.928048,0.886802,0.844329,,0.818278,0.938598,24/04/2022,31/12/2017,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23229,2016,40000000000,0.909296,0.901925,0.719455,,0.795845,0.934723,24/04/2022,31/12/2016,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23229,2015,40000000000,0.922286,0.899835,0.743611,,0.859242,0.941733,24/04/2022,31/12/2015,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23229,2014,40000000000,0.892704,0.841161,0.565817,,0.894127,0.911656,24/04/2022,31/12/2014,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23229,2013,40000000000,0.916673,0.857868,0.593609,,0.969154,0.920764,24/04/2022,31/12/2013,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23229,2012,40000000000,0.901051,0.721452,0.65447,,0.9502,0.943185,24/04/2022,31/12/2012,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23229,2011,40000000000,0.935802,0.878362,0.687494,,0.965559,0.973324,24/04/2022,31/12/2011,A4_00527,Entergy Corporation,5910,NYSE,1,4295903931,ETR,29364G10,231708,US29364G1031
23276,2021,40000000000,0.715762,0.950572,,,0.681568,0.386819,24/04/2022,,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23276,2020,40000000000,0.695357,0.962291,0.450607,,0.646891,0.403432,24/04/2022,31/12/2020,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23276,2019,40000000000,0.365501,0.57413,0.453957,,0.499843,0.195633,24/04/2022,31/12/2019,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23276,2018,40000000000,0.413646,0.668568,0.11766,,0.464637,0.544087,24/04/2022,31/12/2018,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23276,2017,40000000000,0.439183,0.369563,0.129923,,0.703049,0.616528,24/04/2022,31/12/2017,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23276,2016,40000000000,0.582486,0.661688,0.122288,,0.667635,0.746507,24/04/2022,31/12/2016,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23276,2015,40000000000,0.628578,0.791718,0.110547,,0.72731,0.703834,24/04/2022,31/12/2015,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23276,2014,40000000000,0.445739,0.649127,0.090099,,0.492655,0.645241,24/04/2022,31/12/2014,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23276,2013,40000000000,0.405876,0.571356,0.089576,,0.65511,0.461517,24/04/2022,31/12/2013,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23276,2012,40000000000,0.415299,0.55931,0.087957,,0.663535,0.487497,24/04/2022,31/12/2012,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23276,2011,40000000000,0.530111,0.608513,0.098026,,0.741219,0.628108,24/04/2022,31/12/2011,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23276,2010,40000000000,0.535295,0.626023,0.09105,,0.667442,0.699534,24/04/2022,31/12/2010,A4_01173,Equifax Inc.,5220,NYSE,1,4295903939,EFX,29442910,231914,US2944291051
23418,2021,40000000000,0.770241,0.296547,,,0.925155,0.684955,24/04/2022,,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23418,2020,40000000000,0.820295,0.433232,0.781918,,0.916473,0.68621,24/04/2022,31/12/2020,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23418,2019,40000000000,0.698366,0.082719,0.73196,,0.913701,0.705958,24/04/2022,31/12/2019,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23418,2018,40000000000,0.937377,0.878546,0.7587,,0.92594,0.843388,24/04/2022,31/12/2018,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23418,2017,40000000000,0.889531,0.834009,0.715682,,0.956753,0.736182,24/04/2022,31/12/2017,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23418,2016,40000000000,0.850789,0.704662,0.675624,,0.961181,0.707127,24/04/2022,31/12/2016,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23418,2015,40000000000,0.735218,0.633188,0.532983,,0.911516,0.56139,24/04/2022,31/12/2015,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23418,2014,40000000000,0.581382,0.486924,0.508923,,0.789138,0.423617,24/04/2022,31/12/2014,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23418,2013,40000000000,0.51992,0.393955,0.367047,,0.712154,0.582325,24/04/2022,31/12/2013,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23418,2012,40000000000,0.455023,0.193433,0.41085,,0.784743,0.50818,24/04/2022,31/12/2012,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23418,2011,40000000000,0.497511,0.351944,0.451333,,0.688687,0.503023,24/04/2022,31/12/2011,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23418,2010,40000000000,0.535274,0.608844,0.356021,,0.648661,0.470471,24/04/2022,31/12/2010,A4_01852,Expeditors International of Wshngtn Inc,5240,NASD,1,4295906402,EXPD,30213010,232550,US3021301094
23451,2021,40000000000,0.97914,0.958286,,,0.963601,0.946921,24/04/2022,,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23451,2020,40000000000,0.979956,0.967658,0.94122,,0.956588,0.946366,24/04/2022,31/12/2020,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23451,2019,40000000000,0.950321,0.570797,0.937081,,0.943645,0.911534,24/04/2022,31/12/2019,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23451,2018,40000000000,0.972965,0.930859,0.944188,,0.959627,0.933701,24/04/2022,31/12/2018,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23451,2017,40000000000,0.96163,0.966163,0.950886,,0.944709,0.945184,24/04/2022,31/12/2017,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23451,2016,40000000000,0.962101,0.953976,0.947774,,0.95217,0.947183,24/04/2022,31/12/2016,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23451,2015,40000000000,0.946265,0.821678,0.935214,,0.945415,0.934367,24/04/2022,31/12/2015,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23451,2014,40000000000,0.942036,0.938268,0.864556,,0.882524,0.84842,24/04/2022,31/12/2014,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23451,2013,40000000000,0.956566,0.953831,0.83374,,0.905669,0.965621,24/04/2022,31/12/2013,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23451,2012,40000000000,0.932097,0.955517,0.710626,,0.840004,0.963044,24/04/2022,31/12/2012,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23451,2011,40000000000,0.951222,0.894475,0.890575,,0.93841,0.916121,24/04/2022,31/12/2011,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23451,2010,40000000000,0.845939,0.373137,0.829949,,0.893923,0.890408,24/04/2022,31/12/2010,A4_00834,FMC Corp,5110,NYSE,1,4295903957,FMC,30249130,232860,US3024913036
23539,2021,40000000000,0.423346,0.17894,,,0.419701,0.544261,24/04/2022,,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23539,2020,40000000000,0.403955,0.16457,0.730505,,0.356816,0.551599,24/04/2022,31/12/2020,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23539,2019,40000000000,0.762183,0.800373,0.75292,,0.470777,0.569659,24/04/2022,31/12/2019,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23539,2018,40000000000,0.569466,0.352782,0.588806,,0.500244,0.714952,24/04/2022,31/12/2018,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23539,2017,40000000000,0.738,0.451324,0.68494,,0.702206,0.797501,24/04/2022,31/12/2017,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23539,2016,40000000000,0.611059,0.296425,0.639687,,0.642997,0.69451,24/04/2022,31/12/2016,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23539,2015,40000000000,0.50698,0.295406,0.49335,,0.650784,0.578022,24/04/2022,31/12/2015,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23539,2014,40000000000,0.308028,0.157968,0.420462,,0.533205,0.411557,24/04/2022,31/12/2014,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23539,2013,40000000000,0.257909,0.038423,0.283271,,0.462983,0.59581,24/04/2022,31/12/2013,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23539,2012,40000000000,0.180941,0.041616,0.287627,,0.451017,0.334362,24/04/2022,31/12/2012,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23539,2011,40000000000,0.153347,0.139699,0.136154,,0.563889,0.150578,24/04/2022,31/12/2011,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23539,2010,40000000000,0.136322,0.067609,0.162561,,0.424637,0.278335,24/04/2022,31/12/2010,A4_02001,Fastenal Company,5210,NASD,1,4295906431,FAST,31190010,233226,US3119001044
23546,2021,40000000000,0.874057,0.580552,,,0.966412,0.571566,24/04/2022,,A4_00340,FedEx Corporation,5240,NYSE,1,4295912126,FDX,31428X10,214278,US31428X1063
23546,2019,40000000000,0.776836,0.040958,0.906305,,0.9612,0.724947,24/04/2022,31/05/2019,A4_00340,FedEx Corporation,5240,NYSE,1,4295912126,FDX,31428X10,214278,US31428X1063
23546,2018,40000000000,0.909049,0.600033,0.952111,,0.948699,0.723344,24/04/2022,31/05/2018,A4_00340,FedEx Corporation,5240,NYSE,1,4295912126,FDX,31428X10,214278,US31428X1063
